,Conditions,Date,Dew Point,Events,Gust Speed,Heat Index,Humidity,Precip,Pressure,Temp.,Time (EDT),Time (EST),Visibility,Wind Dir,Wind Speed,Windchill
3301,Overcast,"Apr. 21, 2017",48.0 °F,,-,,93%,,29.98 in,50.0 °F,5:51 AM,,10.0 mi,Variable,5.8 mph,
3302,Light Rain,"Apr. 21, 2017",48.2 °F,Rain,-,,94%,0.01 in,30.03 in,50.0 °F,6:48 AM,,2.0 mi,NE,5.8 mph,
3303,Light Rain,"Apr. 21, 2017",48.0 °F,Rain,-,,93%,0.01 in,30.01 in,50.0 °F,6:51 AM,,2.5 mi,Variable,6.9 mph,
3304,Light Rain,"Apr. 21, 2017",48.0 °F,Rain,-,,97%,0.02 in,30.03 in,48.9 °F,7:04 AM,,3.0 mi,Variable,6.9 mph,
3305,Light Rain,"Apr. 21, 2017",48.0 °F,Rain,-,,97%,0.02 in,30.03 in,48.9 °F,7:16 AM,,2.5 mi,ENE,8.1 mph,
3306,Overcast,"Apr. 21, 2017",46.9 °F,,16.1 mph,,93%,0.03 in,30.02 in,48.9 °F,7:38 AM,,4.0 mi,East,10.4 mph,
3307,Light Rain,"Apr. 21, 2017",46.9 °F,Rain,-,,96%,0.04 in,29.99 in,48.0 °F,7:51 AM,,3.0 mi,East,9.2 mph,
3308,Overcast,"Apr. 21, 2017",48.0 °F,,-,,97%,0.02 in,29.98 in,48.9 °F,8:51 AM,,9.0 mi,ENE,8.1 mph,
3309,Overcast,"Apr. 21, 2017",48.0 °F,,-,,93%,,29.97 in,50.0 °F,9:51 AM,,10.0 mi,Variable,5.8 mph,
3310,Overcast,"Apr. 21, 2017",48.0 °F,,-,,93%,,29.96 in,50.0 °F,10:51 AM,,8.0 mi,Variable,6.9 mph,
3311,Overcast,"Apr. 21, 2017",46.9 °F,,17.3 mph,,89%,,29.93 in,50.0 °F,11:51 AM,,9.0 mi,ENE,10.4 mph,
3312,Overcast,"Apr. 21, 2017",48.9 °F,,18.4 mph,,89%,,29.94 in,52.0 °F,12:51 PM,,10.0 mi,ENE,10.4 mph,
3313,Overcast,"Apr. 21, 2017",48.0 °F,,-,,89%,,29.94 in,51.1 °F,1:51 PM,,8.0 mi,East,5.8 mph,
3314,Overcast,"Apr. 21, 2017",48.0 °F,,-,,86%,,29.93 in,52.0 °F,2:51 PM,,9.0 mi,ENE,8.1 mph,
3315,Overcast,"Apr. 21, 2017",48.0 °F,,-,,83%,,29.90 in,53.1 °F,3:51 PM,,8.0 mi,ENE,8.1 mph,
3316,Overcast,"Apr. 21, 2017",48.0 °F,,-,,89%,,29.89 in,51.1 °F,4:51 PM,,7.0 mi,ENE,10.4 mph,
3317,Overcast,"Apr. 21, 2017",48.0 °F,,-,,89%,,29.91 in,51.1 °F,5:51 PM,,7.0 mi,Variable,6.9 mph,
3318,Overcast,"Apr. 21, 2017",48.0 °F,,-,,93%,,29.92 in,50.0 °F,6:31 PM,,6.0 mi,East,9.2 mph,
3319,Overcast,"Apr. 21, 2017",48.0 °F,,-,,93%,,29.89 in,50.0 °F,6:51 PM,,5.0 mi,Variable,6.9 mph,
3320,Overcast,"Apr. 21, 2017",48.0 °F,,-,,97%,,29.90 in,48.9 °F,7:51 PM,,7.0 mi,ENE,8.1 mph,
3321,Overcast,"Apr. 21, 2017",48.0 °F,,-,,97%,,29.93 in,48.9 °F,8:51 PM,,9.0 mi,ENE,9.2 mph,
3322,Overcast,"Apr. 21, 2017",46.9 °F,,-,,96%,,29.93 in,48.0 °F,9:51 PM,,4.0 mi,ENE,6.9 mph,
3323,Overcast,"Apr. 21, 2017",46.9 °F,,-,,96%,,29.94 in,48.0 °F,10:51 PM,,5.0 mi,NE,6.9 mph,
3324,Overcast,"Apr. 21, 2017",46.9 °F,,-,,96%,,29.94 in,48.0 °F,11:51 PM,,5.0 mi,ENE,9.2 mph,
3325,Overcast,"Apr. 22, 2017",48.0 °F,,-,,97%,,29.96 in,48.9 °F,12:18 AM,,6.0 mi,Variable,3.5 mph,
3326,Overcast,"Apr. 22, 2017",46.9 °F,,-,,93%,,29.94 in,48.9 °F,12:51 AM,,9.0 mi,Variable,4.6 mph,
3327,Overcast,"Apr. 22, 2017",46.9 °F,,-,,93%,,29.94 in,48.9 °F,1:51 AM,,9.0 mi,Variable,3.5 mph,
3328,Overcast,"Apr. 22, 2017",48.0 °F,,-,,93%,,29.94 in,50.0 °F,2:51 AM,,7.0 mi,Variable,3.5 mph,
3329,Overcast,"Apr. 22, 2017",48.0 °F,,-,,93%,,29.92 in,50.0 °F,3:35 AM,,6.0 mi,NE,4.6 mph,
3330,Mostly Cloudy,"Apr. 22, 2017",48.0 °F,,-,,93%,,29.90 in,50.0 °F,3:51 AM,,6.0 mi,Variable,3.5 mph,
3331,Mostly Cloudy,"Apr. 22, 2017",48.0 °F,,-,,93%,,29.92 in,50.0 °F,4:00 AM,,6.0 mi,ENE,4.6 mph,
3332,Overcast,"Apr. 22, 2017",48.0 °F,,-,,93%,,29.90 in,50.0 °F,4:51 AM,,8.0 mi,Calm,Calm,
3333,Overcast,"Apr. 22, 2017",48.0 °F,,-,,89%,,29.91 in,51.1 °F,5:51 AM,,10.0 mi,Variable,6.9 mph,
3334,Overcast,"Apr. 22, 2017",48.0 °F,,-,,86%,,29.90 in,52.0 °F,6:51 AM,,10.0 mi,ENE,4.6 mph,
3335,Overcast,"Apr. 22, 2017",46.9 °F,,-,,83%,,29.92 in,52.0 °F,7:29 AM,,10.0 mi,NE,9.2 mph,
3336,Overcast,"Apr. 22, 2017",46.9 °F,,-,,83%,,29.91 in,52.0 °F,7:51 AM,,10.0 mi,North,-,
3337,Overcast,"Apr. 22, 2017",48.0 °F,,-,,83%,,29.95 in,53.1 °F,8:09 AM,,10.0 mi,Variable,4.6 mph,
3338,Overcast,"Apr. 22, 2017",46.9 °F,,-,,83%,,29.95 in,52.0 °F,8:20 AM,,10.0 mi,Variable,6.9 mph,
3339,Overcast,"Apr. 22, 2017",48.0 °F,,-,,83%,,29.93 in,53.1 °F,8:51 AM,,10.0 mi,Variable,6.9 mph,
3340,Overcast,"Apr. 22, 2017",46.0 °F,,-,,75%,,29.94 in,54.0 °F,9:51 AM,,10.0 mi,NE,4.6 mph,
3341,Overcast,"Apr. 22, 2017",48.0 °F,,-,,77%,,29.95 in,55.0 °F,10:51 AM,,10.0 mi,North,8.1 mph,
3342,Overcast,"Apr. 22, 2017",46.9 °F,,-,,72%,,29.97 in,55.9 °F,11:03 AM,,10.0 mi,Variable,5.8 mph,
3343,Overcast,"Apr. 22, 2017",46.9 °F,,-,,72%,,29.94 in,55.9 °F,11:51 AM,,10.0 mi,NE,9.2 mph,
3344,Light Rain,"Apr. 22, 2017",50.0 °F,Rain,-,,88%,0.02 in,29.95 in,53.6 °F,12:48 PM,,6.0 mi,Variable,5.8 mph,
3345,Light Rain,"Apr. 22, 2017",50.0 °F,Rain,-,,86%,0.02 in,29.92 in,54.0 °F,12:51 PM,,8.0 mi,Variable,5.8 mph,
3346,Overcast,"Apr. 22, 2017",48.9 °F,,-,,80%,0.01 in,29.95 in,55.0 °F,1:39 PM,,10.0 mi,Variable,3.5 mph,
3347,Overcast,"Apr. 22, 2017",48.2 °F,,-,,77%,0.01 in,29.94 in,55.4 °F,1:48 PM,,10.0 mi,Variable,3.5 mph,
3348,Overcast,"Apr. 22, 2017",48.9 °F,,-,,83%,0.01 in,29.92 in,54.0 °F,1:51 PM,,10.0 mi,Calm,Calm,
3349,Light Rain,"Apr. 22, 2017",50.0 °F,Rain,-,,86%,0.01 in,29.93 in,54.0 °F,2:51 PM,,8.0 mi,Calm,Calm,
3350,Light Rain,"Apr. 22, 2017",51.8 °F,Rain,-,,94%,0.01 in,29.94 in,53.6 °F,3:49 PM,,5.0 mi,WNW,4.6 mph,
3351,Light Rain,"Apr. 22, 2017",51.1 °F,Rain,-,,90%,0.01 in,29.92 in,54.0 °F,3:51 PM,,5.0 mi,Calm,Calm,
3352,Rain,"Apr. 22, 2017",51.1 °F,Rain,-,,93%,0.02 in,29.95 in,53.1 °F,4:24 PM,,2.0 mi,Calm,Calm,
3353,Light Rain,"Apr. 22, 2017",52.0 °F,Rain,-,,96%,0.04 in,29.95 in,53.1 °F,4:38 PM,,5.0 mi,Calm,Calm,
3354,Light Rain,"Apr. 22, 2017",52.0 °F,Rain,-,,96%,0.04 in,29.94 in,53.1 °F,4:51 PM,,3.0 mi,North,3.5 mph,
3355,Light Rain,"Apr. 22, 2017",51.8 °F,Rain,-,,94%,,29.97 in,53.6 °F,5:13 PM,,7.0 mi,NNW,5.8 mph,
3356,Overcast,"Apr. 22, 2017",51.1 °F,,-,,93%,0.01 in,29.97 in,53.1 °F,5:29 PM,,8.0 mi,Variable,3.5 mph,
3357,Overcast,"Apr. 22, 2017",51.1 °F,,-,,93%,0.01 in,29.95 in,53.1 °F,5:51 PM,,8.0 mi,Calm,Calm,
3358,Overcast,"Apr. 22, 2017",48.9 °F,,-,,86%,0.01 in,29.95 in,53.1 °F,6:51 PM,,10.0 mi,Calm,Calm,
3359,Overcast,"Apr. 22, 2017",48.9 °F,,-,,86%,,29.97 in,53.1 °F,7:51 PM,,10.0 mi,Calm,Calm,
3360,Overcast,"Apr. 22, 2017",46.0 °F,,-,,77%,,29.97 in,53.1 °F,8:51 PM,,10.0 mi,Variable,5.8 mph,
3361,Overcast,"Apr. 22, 2017",39.9 °F,,-,,63%,,30.00 in,52.0 °F,9:51 PM,,10.0 mi,Calm,Calm,
3362,Overcast,"Apr. 22, 2017",39.9 °F,,-,,63%,,29.99 in,52.0 °F,10:51 PM,,10.0 mi,Variable,4.6 mph,
3363,Overcast,"Apr. 22, 2017",39.0 °F,,-,,61%,,30.01 in,52.0 °F,11:51 PM,,10.0 mi,Variable,3.5 mph,
3364,Clear,"Apr. 23, 2017",39.0 °F,,-,,66%,,30.03 in,50.0 °F,12:51 AM,,10.0 mi,Variable,4.6 mph,-
3365,Clear,"Apr. 23, 2017",37.9 °F,,-,,68%,,30.03 in,48.0 °F,1:51 AM,,10.0 mi,Variable,3.5 mph,-
3366,Clear,"Apr. 23, 2017",37.0 °F,,-,,66%,,30.04 in,48.0 °F,2:51 AM,,10.0 mi,NNW,4.6 mph,-
3367,Clear,"Apr. 23, 2017",37.0 °F,,-,,68%,,30.04 in,46.9 °F,3:51 AM,,10.0 mi,Variable,4.6 mph,-
3368,Clear,"Apr. 23, 2017",36.0 °F,,-,,66%,,30.06 in,46.9 °F,4:51 AM,,10.0 mi,NNE,8.1 mph,-
3369,Clear,"Apr. 23, 2017",35.1 °F,,-,,66%,,30.07 in,46.0 °F,5:51 AM,,10.0 mi,Variable,5.8 mph,43.1 °F
3370,Clear,"Apr. 23, 2017",36.0 °F,,-,,66%,,30.10 in,46.9 °F,6:51 AM,,10.0 mi,Variable,5.8 mph,-
3371,Clear,"Apr. 23, 2017",36.0 °F,,-,,61%,,30.12 in,48.9 °F,7:51 AM,,10.0 mi,Variable,5.8 mph,-
3372,Clear,"Apr. 23, 2017",36.0 °F,,-,,56%,,30.13 in,51.1 °F,8:51 AM,,10.0 mi,Variable,6.9 mph,-
3373,Clear,"Apr. 23, 2017",36.0 °F,,-,,51%,,30.13 in,54.0 °F,9:51 AM,,10.0 mi,Variable,5.8 mph,-
3374,Clear,"Apr. 23, 2017",35.1 °F,,-,,47%,,30.14 in,55.0 °F,10:51 AM,,10.0 mi,Variable,6.9 mph,-
3375,Clear,"Apr. 23, 2017",35.1 °F,,-,,42%,,30.12 in,57.9 °F,11:51 AM,,10.0 mi,Variable,3.5 mph,-
3376,Clear,"Apr. 23, 2017",35.1 °F,,-,,38%,,30.12 in,61.0 °F,12:51 PM,,10.0 mi,Calm,Calm,-
3377,Clear,"Apr. 23, 2017",33.1 °F,,-,,31%,,30.10 in,64.9 °F,1:51 PM,,10.0 mi,North,3.5 mph,-
3378,Clear,"Apr. 23, 2017",34.0 °F,,-,,33%,,30.07 in,64.0 °F,2:51 PM,,10.0 mi,Calm,Calm,-
3379,Clear,"Apr. 23, 2017",36.0 °F,,-,,37%,,30.06 in,63.0 °F,3:51 PM,,10.0 mi,Variable,5.8 mph,-
3380,Clear,"Apr. 23, 2017",36.0 °F,,-,,38%,,30.06 in,62.1 °F,4:51 PM,,10.0 mi,South,9.2 mph,-
3381,Clear,"Apr. 23, 2017",39.9 °F,,-,,51%,,30.08 in,57.9 °F,5:51 PM,,10.0 mi,South,8.1 mph,-
3382,Clear,"Apr. 23, 2017",39.9 °F,,-,,57%,,30.08 in,55.0 °F,6:51 PM,,10.0 mi,Variable,4.6 mph,-
3383,Clear,"Apr. 23, 2017",41.0 °F,,-,,64%,,30.09 in,53.1 °F,7:51 PM,,10.0 mi,Variable,6.9 mph,-
3384,Clear,"Apr. 23, 2017",41.0 °F,,-,,68%,,30.11 in,51.1 °F,8:51 PM,,10.0 mi,Variable,5.8 mph,-
3385,Clear,"Apr. 23, 2017",41.0 °F,,-,,66%,,30.13 in,52.0 °F,9:51 PM,,10.0 mi,South,5.8 mph,-
3386,Clear,"Apr. 23, 2017",41.0 °F,,-,,66%,,30.13 in,52.0 °F,10:51 PM,,10.0 mi,Variable,4.6 mph,-
3387,Clear,"Apr. 23, 2017",39.0 °F,,-,,61%,,30.12 in,52.0 °F,11:51 PM,,10.0 mi,Calm,Calm,-
3388,Clear,"Apr. 24, 2017",39.9 °F,,-,,66%,,30.13 in,51.1 °F,12:51 AM,,10.0 mi,Calm,Calm,
3389,Clear,"Apr. 24, 2017",37.9 °F,,-,,61%,,30.12 in,51.1 °F,1:51 AM,,10.0 mi,Calm,Calm,
3390,Clear,"Apr. 24, 2017",37.9 °F,,-,,63%,,30.11 in,50.0 °F,2:51 AM,,10.0 mi,NE,3.5 mph,
3391,Clear,"Apr. 24, 2017",41.0 °F,,-,,74%,,30.11 in,48.9 °F,3:51 AM,,10.0 mi,North,3.5 mph,
3392,Clear,"Apr. 24, 2017",41.0 °F,,-,,71%,,30.12 in,50.0 °F,4:51 AM,,10.0 mi,Calm,Calm,
3393,Clear,"Apr. 24, 2017",43.0 °F,,-,,83%,,30.13 in,48.0 °F,5:51 AM,,10.0 mi,Calm,Calm,
3394,Clear,"Apr. 24, 2017",45.0 °F,,-,,83%,,30.15 in,50.0 °F,6:51 AM,,10.0 mi,Calm,Calm,
3395,Clear,"Apr. 24, 2017",44.1 °F,,-,,74%,,30.17 in,52.0 °F,7:51 AM,,9.0 mi,South,3.5 mph,
3396,Clear,"Apr. 24, 2017",44.1 °F,,-,,71%,,30.17 in,53.1 °F,8:51 AM,,9.0 mi,East,5.8 mph,
3397,Clear,"Apr. 24, 2017",43.0 °F,,-,,62%,,30.18 in,55.9 °F,9:51 AM,,10.0 mi,Calm,Calm,
3398,Clear,"Apr. 24, 2017",42.1 °F,,-,,57%,,30.18 in,57.0 °F,10:51 AM,,9.0 mi,Variable,3.5 mph,
3399,Clear,"Apr. 24, 2017",42.1 °F,,-,,53%,,30.17 in,59.0 °F,11:51 AM,,10.0 mi,Variable,3.5 mph,
3400,Scattered Clouds,"Apr. 24, 2017",43.0 °F,,-,,58%,,30.16 in,57.9 °F,12:51 PM,,9.0 mi,East,6.9 mph,
3401,Overcast,"Apr. 24, 2017",42.1 °F,,-,,51%,,30.15 in,60.1 °F,1:51 PM,,10.0 mi,ENE,3.5 mph,
3402,Overcast,"Apr. 24, 2017",42.1 °F,,-,,51%,,30.14 in,60.1 °F,2:51 PM,,10.0 mi,Variable,4.6 mph,
3403,Overcast,"Apr. 24, 2017",44.1 °F,,-,,60%,,30.14 in,57.9 °F,3:51 PM,,10.0 mi,Calm,Calm,
3404,Overcast,"Apr. 24, 2017",45.0 °F,,-,,60%,,30.14 in,59.0 °F,4:51 PM,,10.0 mi,Variable,3.5 mph,
3405,Mostly Cloudy,"Apr. 24, 2017",42.1 °F,,-,,53%,,30.14 in,59.0 °F,5:51 PM,,10.0 mi,Variable,5.8 mph,
3406,Overcast,"Apr. 24, 2017",43.0 °F,,-,,59%,,30.13 in,57.0 °F,6:51 PM,,10.0 mi,Variable,3.5 mph,
3407,Overcast,"Apr. 24, 2017",43.0 °F,,-,,62%,,30.13 in,55.9 °F,7:51 PM,,10.0 mi,ESE,6.9 mph,
3408,Overcast,"Apr. 24, 2017",42.1 °F,,-,,62%,,30.13 in,55.0 °F,8:51 PM,,10.0 mi,Variable,3.5 mph,
3409,Overcast,"Apr. 24, 2017",42.1 °F,,-,,64%,,30.13 in,54.0 °F,9:51 PM,,10.0 mi,Variable,3.5 mph,
3410,Overcast,"Apr. 24, 2017",43.0 °F,,-,,69%,,30.13 in,53.1 °F,10:51 PM,,10.0 mi,East,9.2 mph,
3411,Overcast,"Apr. 24, 2017",44.1 °F,,-,,77%,0.00 in,30.13 in,51.1 °F,11:51 PM,,10.0 mi,ENE,6.9 mph,
3412,Overcast,"Apr. 25, 2017",45.0 °F,,-,,80%,,30.12 in,51.1 °F,12:51 AM,,10.0 mi,East,5.8 mph,
3413,Overcast,"Apr. 25, 2017",46.0 °F,,-,,86%,,30.10 in,50.0 °F,1:51 AM,,10.0 mi,ENE,9.2 mph,
3414,Overcast,"Apr. 25, 2017",46.0 °F,,-,,86%,,30.12 in,50.0 °F,2:05 AM,,10.0 mi,ENE,10.4 mph,
3415,Overcast,"Apr. 25, 2017",46.4 °F,,-,,87%,,30.11 in,50.0 °F,2:48 AM,,10.0 mi,ENE,6.9 mph,
3416,Overcast,"Apr. 25, 2017",46.9 °F,,17.3 mph,,89%,,30.08 in,50.0 °F,2:51 AM,,10.0 mi,East,11.5 mph,
3417,Light Rain,"Apr. 25, 2017",46.9 °F,Rain,19.6 mph,,93%,0.00 in,30.08 in,48.9 °F,3:51 AM,,7.0 mi,ENE,11.5 mph,
3418,Overcast,"Apr. 25, 2017",48.0 °F,,20.7 mph,,93%,0.01 in,30.10 in,50.0 °F,4:41 AM,,10.0 mi,East,10.4 mph,
3419,Overcast,"Apr. 25, 2017",48.2 °F,,25.3 mph,,94%,0.01 in,30.10 in,50.0 °F,4:49 AM,,10.0 mi,East,8.1 mph,
3420,Overcast,"Apr. 25, 2017",48.0 °F,,25.3 mph,,93%,0.01 in,30.07 in,50.0 °F,4:51 AM,,10.0 mi,East,8.1 mph,
3421,Overcast,"Apr. 25, 2017",48.0 °F,,23.0 mph,,93%,,30.06 in,50.0 °F,5:51 AM,,10.0 mi,ENE,11.5 mph,
3422,Overcast,"Apr. 25, 2017",48.0 °F,,26.5 mph,,93%,0.00 in,30.09 in,50.0 °F,6:51 AM,,10.0 mi,East,11.5 mph,
3423,Overcast,"Apr. 25, 2017",48.0 °F,,23.0 mph,,93%,0.00 in,30.10 in,50.0 °F,7:51 AM,,10.0 mi,East,13.8 mph,
3424,Overcast,"Apr. 25, 2017",48.9 °F,,29.9 mph,,92%,,30.09 in,51.1 °F,8:51 AM,,5.0 mi,ENE,16.1 mph,
3425,Overcast,"Apr. 25, 2017",48.9 °F,,28.8 mph,,92%,,30.10 in,51.1 °F,9:51 AM,,7.0 mi,ENE,17.3 mph,
3426,Overcast,"Apr. 25, 2017",50.0 °F,,24.2 mph,,96%,0.01 in,30.10 in,51.1 °F,10:51 AM,,7.0 mi,ENE,10.4 mph,
3427,Overcast,"Apr. 25, 2017",51.1 °F,,27.6 mph,,93%,,30.07 in,53.1 °F,11:51 AM,,10.0 mi,ENE,18.4 mph,
3428,Overcast,"Apr. 25, 2017",51.1 °F,,19.6 mph,,90%,,30.06 in,54.0 °F,12:51 PM,,10.0 mi,ENE,11.5 mph,
3429,Overcast,"Apr. 25, 2017",51.1 °F,,23.0 mph,,90%,0.00 in,30.02 in,54.0 °F,1:51 PM,,10.0 mi,ENE,11.5 mph,
3430,Overcast,"Apr. 25, 2017",52.0 °F,,28.8 mph,,96%,0.00 in,30.01 in,53.1 °F,2:51 PM,,7.0 mi,ENE,19.6 mph,
3431,Light Rain,"Apr. 25, 2017",52.0 °F,Rain,33.4 mph,,96%,0.00 in,29.98 in,53.1 °F,3:51 PM,,6.0 mi,East,13.8 mph,
3432,Light Rain,"Apr. 25, 2017",52.0 °F,Rain,26.5 mph,,96%,0.03 in,29.95 in,53.1 °F,4:51 PM,,3.0 mi,ENE,8.1 mph,
3433,Rain,"Apr. 25, 2017",52.0 °F,Rain,32.2 mph,,96%,0.01 in,29.98 in,53.1 °F,5:00 PM,,1.8 mi,East,16.1 mph,
3434,Light Rain,"Apr. 25, 2017",51.1 °F,Rain,28.8 mph,,97%,0.09 in,29.96 in,52.0 °F,5:31 PM,,3.0 mi,East,15.0 mph,
3435,Light Rain,"Apr. 25, 2017",51.1 °F,Rain,33.4 mph,,97%,0.10 in,29.93 in,52.0 °F,5:47 PM,,1.8 mi,ENE,23.0 mph,
3436,Light Rain,"Apr. 25, 2017",51.1 °F,Rain,38.0 mph,,97%,0.02 in,29.95 in,52.0 °F,5:58 PM,,3.0 mi,ENE,19.6 mph,
3437,Light Rain,"Apr. 25, 2017",51.1 °F,Rain,39.1 mph,,97%,0.03 in,29.95 in,52.0 °F,6:16 PM,,2.0 mi,ENE,19.6 mph,
3438,Rain,"Apr. 25, 2017",51.1 °F,Rain,31.1 mph,,97%,0.09 in,29.92 in,52.0 °F,6:51 PM,,1.2 mi,ENE,17.3 mph,
3439,Light Rain,"Apr. 25, 2017",51.1 °F,Rain,27.6 mph,,97%,0.02 in,29.93 in,52.0 °F,7:06 PM,,2.0 mi,ENE,17.3 mph,
3440,Light Rain,"Apr. 25, 2017",51.8 °F,Rain,31.1 mph,,100%,0.12 in,29.92 in,51.8 °F,7:47 PM,,4.0 mi,East,13.8 mph,
3441,Light Rain,"Apr. 25, 2017",51.1 °F,Rain,31.1 mph,,97%,0.12 in,29.90 in,52.0 °F,7:51 PM,,4.0 mi,East,11.5 mph,
3442,Light Rain,"Apr. 25, 2017",50.0 °F,Rain,27.6 mph,,96%,0.03 in,29.93 in,51.1 °F,8:20 PM,,2.0 mi,East,10.4 mph,
3443,Heavy Rain,"Apr. 25, 2017",51.1 °F,Rain,29.9 mph,,100%,0.10 in,29.94 in,51.1 °F,8:29 PM,,1.2 mi,ENE,15.0 mph,
3444,Heavy Rain,"Apr. 25, 2017",51.1 °F,Rain,26.5 mph,,100%,0.33 in,29.91 in,51.1 °F,8:51 PM,,1.2 mi,ENE,13.8 mph,
3445,Light Rain,"Apr. 25, 2017",51.1 °F,Rain,21.9 mph,,100%,0.03 in,29.93 in,51.1 °F,9:01 PM,,3.0 mi,East,11.5 mph,
3446,Rain,"Apr. 25, 2017",51.1 °F,Rain,26.5 mph,,100%,0.05 in,29.92 in,51.1 °F,9:13 PM,,2.0 mi,East,13.8 mph,
3447,Light Rain,"Apr. 25, 2017",50.0 °F,Rain,19.6 mph,,96%,0.08 in,29.92 in,51.1 °F,9:25 PM,,4.0 mi,ENE,13.8 mph,
3448,Rain,"Apr. 25, 2017",50.0 °F,Rain,26.5 mph,,96%,0.13 in,29.92 in,51.1 °F,9:37 PM,,2.0 mi,ENE,12.7 mph,
3449,Rain,"Apr. 25, 2017",51.1 °F,Rain,27.6 mph,,100%,0.16 in,29.89 in,51.1 °F,9:51 PM,,3.0 mi,ENE,16.1 mph,
3450,Light Rain,"Apr. 25, 2017",51.1 °F,Rain,26.5 mph,,100%,0.03 in,29.89 in,51.1 °F,10:51 PM,,5.0 mi,East,10.4 mph,
3451,Light Rain,"Apr. 25, 2017",51.1 °F,Rain,-,,97%,0.03 in,29.86 in,52.0 °F,11:51 PM,,8.0 mi,NE,10.4 mph,
3452,Overcast,"Apr. 26, 2017",52.0 °F,,17.3 mph,,96%,0.00 in,29.82 in,53.1 °F,12:51 AM,,5.0 mi,ENE,9.2 mph,
3453,Overcast,"Apr. 26, 2017",53.1 °F,,23.0 mph,,97%,,29.81 in,54.0 °F,1:51 AM,,7.0 mi,ENE,8.1 mph,
3454,Overcast,"Apr. 26, 2017",54.0 °F,,21.9 mph,,100%,,29.79 in,54.0 °F,2:51 AM,,4.0 mi,East,9.2 mph,
3455,Overcast,"Apr. 26, 2017",54.0 °F,,-,,100%,,29.77 in,54.0 °F,3:51 AM,,4.0 mi,East,10.4 mph,
3456,Light Rain,"Apr. 26, 2017",54.0 °F,Rain,17.3 mph,,100%,0.01 in,29.78 in,54.0 °F,4:13 AM,,4.0 mi,NE,12.7 mph,
3457,Overcast,"Apr. 26, 2017",54.0 °F,,18.4 mph,,96%,0.01 in,29.78 in,55.0 °F,4:30 AM,,2.0 mi,Variable,5.8 mph,
3458,Light Rain,"Apr. 26, 2017",55.0 °F,Rain,-,,100%,0.01 in,29.78 in,55.0 °F,4:38 AM,,1.8 mi,Variable,6.9 mph,
3459,Rain,"Apr. 26, 2017",54.0 °F,Rain,-,,96%,0.03 in,29.76 in,55.0 °F,4:51 AM,,1.2 mi,Variable,4.6 mph,
3460,Rain,"Apr. 26, 2017",54.0 °F,Rain,-,,100%,0.06 in,29.78 in,54.0 °F,5:13 AM,,2.5 mi,Variable,5.8 mph,
3461,Light Rain,"Apr. 26, 2017",53.1 °F,Rain,-,,97%,0.11 in,29.79 in,54.0 °F,5:39 AM,,3.0 mi,NNE,5.8 mph,
3462,Light Rain,"Apr. 26, 2017",53.6 °F,Rain,-,,100%,0.11 in,29.78 in,53.6 °F,5:46 AM,,2.5 mi,NE,5.8 mph,
3463,Light Rain,"Apr. 26, 2017",53.1 °F,Rain,-,,97%,0.12 in,29.76 in,54.0 °F,5:51 AM,,3.0 mi,Variable,6.9 mph,
3464,Light Rain,"Apr. 26, 2017",53.1 °F,Rain,-,,97%,0.01 in,29.78 in,54.0 °F,6:35 AM,,2.5 mi,NE,6.9 mph,
3465,Light Rain,"Apr. 26, 2017",53.1 °F,Rain,-,,97%,0.02 in,29.76 in,54.0 °F,6:51 AM,,2.5 mi,NE,5.8 mph,
3466,Light Rain,"Apr. 26, 2017",53.1 °F,Rain,-,,97%,0.00 in,29.78 in,54.0 °F,7:02 AM,,1.8 mi,Variable,6.9 mph,
3467,Heavy Rain,"Apr. 26, 2017",54.0 °F,Rain,-,,100%,0.10 in,29.78 in,54.0 °F,7:32 AM,,0.8 mi,NNE,8.1 mph,
3468,Light Rain,"Apr. 26, 2017",53.1 °F,Rain,-,,97%,0.12 in,29.78 in,54.0 °F,7:40 AM,,1.8 mi,NNE,6.9 mph,
3469,Light Rain,"Apr. 26, 2017",53.6 °F,Rain,-,,100%,0.13 in,29.78 in,53.6 °F,7:49 AM,,2.5 mi,NNE,5.8 mph,
3470,Overcast,"Apr. 26, 2017",53.1 °F,,-,,97%,0.13 in,29.76 in,54.0 °F,7:51 AM,,3.0 mi,Variable,5.8 mph,
3471,Overcast,"Apr. 26, 2017",53.1 °F,,-,,97%,,29.76 in,54.0 °F,8:51 AM,,6.0 mi,Variable,5.8 mph,
3472,Light Rain,"Apr. 26, 2017",54.0 °F,Rain,-,,96%,0.00 in,29.78 in,55.0 °F,9:16 AM,,1.8 mi,NE,6.9 mph,
3473,Overcast,"Apr. 26, 2017",55.0 °F,,-,,100%,0.01 in,29.78 in,55.0 °F,9:29 AM,,2.5 mi,ENE,5.8 mph,
3474,Overcast,"Apr. 26, 2017",55.0 °F,,-,,97%,0.01 in,29.77 in,55.9 °F,9:36 AM,,3.0 mi,NE,8.1 mph,
3475,Overcast,"Apr. 26, 2017",55.0 °F,,18.4 mph,,97%,0.01 in,29.76 in,55.9 °F,9:51 AM,,6.0 mi,ENE,11.5 mph,
3476,Overcast,"Apr. 26, 2017",55.0 °F,,17.3 mph,,97%,,29.78 in,55.9 °F,10:05 AM,,9.0 mi,ENE,8.1 mph,
